,CountryCode,1995_dep,1996_dep,1997_dep,1998_dep,1999_dep,2000_dep,2001_dep,2002_dep,2003_dep,2004_dep,2005_dep,2006_dep,2007_dep,2008_dep,2009_dep,2010_dep,2011_dep,2012_dep,2013_dep,2014_dep,2015_dep,2016_dep,2017_dep,2018_dep,Country Name_exp,1995_exp,1996_exp,1997_exp,1998_exp,1999_exp,2000_exp,2001_exp,2002_exp,2003_exp,2004_exp,2005_exp,2006_exp,2007_exp,2008_exp,2009_exp,2010_exp,2011_exp,2012_exp,2013_exp,2014_exp,2015_exp,2016_exp,2017_exp,2018_exp,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
204,USA,51285000.0,52999000.0,53229000.0,55696000.0,57222000.0,61327000.0,59442000.0,58066000.0,56250000.0,61809000.0,63503000.0,63663000.0,64049000.0,63653000.0,62130000.0,61061000.0,59209000.0,60697000.0,61344000.0,68185000.0,74191000.0,80223000.0,87657000.0,92564000.0,United States,61042000000.0,65477000000.0,71948000000.0,78423000000.0,77718000000.0,86183000000.0,79661000000.0,76380000000.0,79128000000.0,94235000000.0,101421000000.0,106848000000.0,112788000000.0,119838000000.0,102953000000.0,110049000000.0,116448000000.0,129902000000.0,130148000000.0,140558000000.0,150044000000.0,160959000000.0,173760000000.0,186508000000.0,0.0008401592346253399,0.0008094292652381752,0.0007398259854339245,0.0007101998138301263,0.0007362773102756119,0.0007115904528735365,0.0007461869672738228,0.0007602251898402723,0.0007108735213830755,0.0006559027962009869,0.000626132654972836,0.0005958277178796047,0.0005678706954640565,0.0005311587309534538,0.0006034792575252785,0.0005548528382811293,0.0005084587111843914,0.0004672522363012117,0.00047134032025079143,0.00048510223537614366,0.0004944616245901203,0.0004984064264812779,0.000504471685082873,0.0004963004267913441
205,UZB,,,,,,,,,,,,,,,,,,,,,,,,,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,1832000000.0,2107000000.0,2722000000.0,,,,,,,,,,,,,,,,,,,,,,,,
206,VCT,,,,,,,,,,,,,,,,,,,,,,,,,St. Vincent and the Grenadines,7000000.0,8000000.0,7000000.0,8000000.0,9000000.0,10000000.0,12000000.0,10000000.0,13000000.0,14000000.0,15000000.0,16000000.0,20000000.0,18000000.0,14000000.0,15000000.0,13100000.0,13700000.0,14100000.0,34000000.0,40000000.0,41000000.0,46000000.0,48000000.0,,,,,,,,,,,,,,,,,,,,,,,,
207,VEN,534000.0,511000.0,460000.0,752000.0,754000.0,954000.0,933000.0,881000.0,832000.0,816000.0,1067000.0,1095000.0,1410000.0,1745000.0,1651000.0,1477000.0,1719000.0,1734000.0,1931000.0,1589000.0,1539000.0,1530000.0,1079000.0,,"Venezuela, RB",1852000000.0,2336000000.0,1168000000.0,1319000000.0,1483000000.0,1647000000.0,1718000000.0,1546000000.0,1311000000.0,1604000000.0,1843000000.0,1807000000.0,2292000000.0,2745000000.0,3019000000.0,2944000000.0,3994000000.0,4592000000.0,5417000000.0,4118000000.0,3249000000.0,2920000000.0,,,0.00028833693304535635,0.00021875,0.0003938356164383562,0.0005701288855193328,0.0005084288604180714,0.0005792349726775957,0.0005430733410942956,0.0005698576972833118,0.0006346300533943554,0.0005087281795511222,0.0005789473684210527,0.0006059767570558937,0.0006151832460732984,0.0006357012750455374,0.0005468698244451805,0.0005016983695652174,0.00043039559339008514,0.00037761324041811847,0.000356470371054089,0.00038586692569208354,0.00047368421052631577,0.000523972602739726,,
208,VGB,,,,,,,,,,,,171000.0,166000.0,166000.0,140000.0,151000.0,145000.0,139000.0,,,,,,,British Virgin Islands,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,VIR,,,,,,,,,,,,,,,,,,,,,,,,,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,VNM,,,,,,,,,,,,,,,,,,,,,,,,,Vietnam,,,,,,,,,,,900000000.0,1050000000.0,1220000000.0,1300000000.0,1100000000.0,1470000000.0,1710000000.0,1856000000.0,2050000000.0,2650000000.0,3595000000.0,4500000000.0,5040000000.0,5910000000.0,,,,,,,,,,,,,,,,,,,,,,,,
211,VUT,11000.0,11000.0,11000.0,12000.0,12000.0,12000.0,11000.0,11000.0,12000.0,13000.0,14000.0,15000.0,16000.0,19000.0,20000.0,21000.0,22000.0,23000.0,26000.0,26000.0,27000.0,25000.0,28000.0,29000.0,Vanuatu,10000000.0,10000000.0,10000000.0,8000000.0,9000000.0,9000000.0,8000000.0,11000000.0,14000000.0,15000000.0,13000000.0,11000000.0,13000000.0,32000000.0,28000000.0,34000000.0,39000000.0,43000000.0,46000000.0,41000000.0,34000000.0,28000000.0,19000000.0,21000000.0,0.0011,0.0011,0.0011,0.0015,0.0013333333333333333,0.0013333333333333333,0.001375,0.001,0.0008571428571428571,0.0008666666666666666,0.0010769230769230769,0.0013636363636363637,0.0012307692307692308,0.00059375,0.0007142857142857143,0.0006176470588235294,0.0005641025641025641,0.0005348837209302326,0.0005652173913043478,0.0006341463414634147,0.0007941176470588235,0.0008928571428571428,0.0014736842105263158,0.001380952380952381
212,WSM,,,,,58000.0,61000.0,56000.0,53000.0,51000.0,54000.0,52000.0,51000.0,52000.0,53000.0,43000.0,56000.0,57000.0,56000.0,51000.0,57000.0,54000.0,,55000.0,64000.0,Samoa,6800000.0,8900000.0,11700000.0,11300000.0,4300000.0,,,,,11900000.0,20300000.0,21200000.0,19800000.0,21600000.0,20000000.0,25200000.0,22200000.0,22300000.0,13900000.0,4100000.0,2900000.0,2100000.0,3900000.0,4200000.0,,,,,0.013488372093023256,,,,,0.00453781512605042,0.0025615763546798028,0.0024056603773584904,0.0026262626262626263,0.0024537037037037036,0.00215,0.0022222222222222222,0.0025675675675675674,0.0025112107623318385,0.003669064748201439,0.013902439024390244,0.018620689655172412,,0.014102564102564103,0.015238095238095238
213,XKX,,,,,,,,,,,,,,,,,,,,,,,,,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,YEM,,,,,,,,,,,,,,,,,,,,,,,,,"Yemen, Rep.",76000000.0,78000000.0,124000000.0,160000000.0,164000000.0,127000000.0,136000000.0,135000000.0,134000000.0,183000000.0,224000000.0,225000000.0,247000000.0,246000000.0,277000000.0,252000000.0,258000000.0,148000000.0,161000000.0,158000000.0,79000000.0,56000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
215,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,South Africa,2414000000.0,2322000000.0,2558000000.0,2500000000.0,2717000000.0,2684000000.0,2366000000.0,2251000000.0,3655000000.0,4237000000.0,4812000000.0,5230000000.0,6104000000.0,6905000000.0,6421000000.0,8139000000.0,8397000000.0,7145000000.0,6491000000.0,6314000000.0,5734000000.0,5354000000.0,6068000000.0,6348000000.0,,,,,,,,,,,,,,,,,,,,,,,,
216,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,Zambia,,,83000000.0,81000000.0,100000000.0,102000000.0,102000000.0,109000000.0,115000000.0,86000000.0,87000000.0,92000000.0,120000000.0,164000000.0,143000000.0,167000000.0,223000000.0,303000000.0,357000000.0,378000000.0,400000000.0,423000000.0,410000000.0,478000000.0,,,,,,,,,,,,,,,,,,,,,,,,
217,ZWE,256000.0,69000.0,123000.0,213000.0,331000.0,,,,386000.0,498000.0,474000.0,541000.0,547000.0,593000.0,631000.0,650000.0,693000.0,720000.0,2946000.0,3182000.0,3393000.0,3192000.0,2768000.0,2987000.0,Zimbabwe,106000000.0,118000000.0,120000000.0,131000000.0,,,,,,,,,,,167000000.0,203000000.0,317000000.0,387000000.0,441000000.0,451000000.0,557000000.0,406000000.0,338000000.0,,0.0024150943396226416,0.0005847457627118644,0.001025,0.0016259541984732825,,,,,,,,,,,0.0037784431137724553,0.0032019704433497538,0.0021861198738170346,0.0018604651162790699,0.006680272108843538,0.007055432372505543,0.006091561938958707,0.00786206896551724,0.008189349112426036,
